post_id	date	message	num_likes	num_angry	num_shares
126351747376464_2177545675590384	2018-10-08T18:46:46+0000	""	1431	5	26
126351747376464_2177248618953423	2018-10-08T14:55:16+0000	""	12079	29	236
126351747376464_2177220532289565	2018-10-08T14:39:06+0000	"celebramos a eleicao de randolfe rodrigues (ap), fabiano contarato (es), flavio arns (pr), capitao styvenson (rn) e alessandro vieira (se). a nossa bancada no senado federal sera forte, combativa e fiscalizadora!"	3047	3	311
126351747376464_2177189332292685	2018-10-08T14:13:31+0000	"celebramos a eleicao historica de joenia wapichana, a 1a mulher indigena deputada federal do brasil. ela tambem e a 1a mulher indigena formada em direito e atuou bravamente no processo de demarcacao da reserva indigena raposa serra do sol. viva os povos indigenas "	11137	3	3327
126351747376464_2176439032367715	2018-10-08T02:02:16+0000	"como democrata, eu respeito o resultado das urnas e cumprimento os dois candidatos que foram ao 2o turno. fizemos uma campanha linda, baseada em propostas e propositos. infelizmente, caimos mais uma vez na velha polarizacao que se tornou toxica.  independentemente de quem seja o vencedor, nos estaremos na oposicao. o brasil vai precisar de uma oposicao democratica. podemos assegurar: estaremos na oposicao porque e a unica forma de quebrar o ciclo vicioso.  agradeco a minha familia, aos amigos, militantes, eleitores e todos que me deram sustentacao. quero agradecer ao meu vice eduardo jorge companheiro que me ajudou ombro a ombro. combatemos o bom combate!"	24966	81	3484
126351747376464_2174798715865080	2018-10-07T00:58:29+0000	"o brasil clama para que a gente pare com essa polarizacao que nos trouxe para o fundo do poco. neste domingo, eu peco o voto do seu coracao. vote no 18 da esperanca! #vote18 #votemarina18"	1511	5	212
126351747376464_2174668985878053	2018-10-07T00:55:00+0000	"a cantora @sarahrenatasr, que participou do the voice, compos uma linda cancao para marina. valeu  #vote18 #votemarina18  soube da historia de uma mulher  filha de seringueiro, que andava a pe  cresceu na privacao, mas aprendeu tirar virtude dessa dor  e se tornou mulher de grande coracao  vejo nela uma esperanca  de resgatar em nos aquela velha forca  de sair da luta feito uma crianca  que encontrou alguem pra fazer jus a historia  nossa historia, sua historia !"	919	2	159
126351747376464_2174777592533859	2018-10-07T00:42:01+0000	"com as minhas amadas irmas maria jesus, zeti e lucia, em rio branco-ac. #vote18"	6484	5	491
126351747376464_2174496052562013	2018-10-06T21:06:00+0000	"uma professora e um medico na presidencia? #votemarina18"	6378	6	927
126351747376464_2174492539229031	2018-10-06T20:36:58+0000	"e a primeira vez que vivo a experiencia de chegar no acre na eleicao e nao encontrar meu pai, mas o carater que ele imprimiu em mim e minha familia e o que tenho a oferecer de melhor ao brasil  #vote18 #votemarina"	1630	0	104
126351747376464_2174379645906987	2018-10-06T18:53:44+0000	"voce quer pacificacao, dialogo e uniao? aperte 18 e confirma #votemarina18"	968	5	331
126351747376464_1913758158703040	2018-10-06T17:04:49+0000	"#vote18 - marina silva presidente recepcao em rio branco - ac #elasim"	1732	53	420
126351747376464_2173263262685292	2018-10-06T12:55:01+0000	"repara na palma da sua mao, tem um m de marina... #vote18"	975	2	360
126351747376464_2117431814988412	2018-10-05T21:41:38+0000	"\"ela entende a necessidade do povo. as palavras dela comovem. pra mim, ela ja ganhou\"- dona erenice na caminhada em vilar dos teles, sao joao do meriti/rj. #vote18 #votemarina18"	599	1	135
126351747376464_2173079619370323	2018-10-05T21:20:17+0000	"ter alguem na presidencia pra se orgulhar. nao desperdice a chance de levar marina silva ao 2o turno #vote18"	30385	445	1578
126351747376464_2172946826050269	2018-10-05T19:30:00+0000	"com amor no coracao e dialogo a gente chega la. vamos juntas ao 2o turno #vote18 #votemarina18"	922	1	110
126351747376464_2171647512846867	2018-10-05T18:20:00+0000	"eu convoco todos os que sabem que o odio nao constroi o futuro. todos pela uniao do brasil. vote 18 - marina silva presidente. #vote18 #votemarina18"	1377	4	562
126351747376464_1669070769863648	2018-10-05T15:39:27+0000	"#vote18 - marina silva presidente | coletiva em vilar dos teles  - rj #elasim"	1374	46	272
126351747376464_2172672006077751	2018-10-05T15:35:00+0000	"haddad, e lamentavel que voce nao reconheca nenhum dos erros #debatenaglobo #vote18"	5202	14	2946
126351747376464_2172667852744833	2018-10-05T14:58:26+0000	"marina brilhou no debate da globo! precisamos agora do seu apoio!  todo o dinheiro que arrecadarmos hoje sera usado para impulsionamento de conteudos relacionados ao debate! doe em https://doemarina.com.br/ e nos ajude a amplificar a voz da marina por toda a internet!"	1393	19	74
126351747376464_2171651146179837	2018-10-05T14:25:00+0000	"e hora de devolver a politica ao povo brasileiro. vote 18 - marina silva presidente. #vote18 #votemarina18"	718	5	275
126351747376464_2171993562812262	2018-10-05T13:00:01+0000	"nem bolsonaro, nem haddad. o brasil nao pode ficar mais 4 anos vivendo uma situacao de completa instabilidade #debatenaglobo #vote18"	5223	132	1004
126351747376464_295804094359344	2018-10-05T04:52:07+0000	"#vote18 - marina silva presidente | coletiva pos debate na rede globo"	988	97	203
126351747376464_2172013436143608	2018-10-05T03:59:28+0000	"eu sou uma pacificadora que muitas vezes e mal compreendida, porque as pessoas entendem quem tem uma postura de amor no coracao como se fosse uma pessoa fraca. esse pais nao esta precisando de forca fisica, mas de forca moral. eu agradeco a deus por nao ter caido na tentacao de ir pela porta larga do caminho da perdicao, do odio, da mentira e das falsas promessas. sei que sou a melhor pessoa para unir os brasileiros #debatenaglobo #vote18"	15493	195	3397
126351747376464_2171896762821942	2018-10-05T02:17:08+0000	"e preciso ter autoridade moral para combater a corrupcao sem treguas. e a corrupcao que tira o dinheiro da saude #debatenaglobo #vote18"	2346	19	415
126351747376464_2171854669492818	2018-10-05T01:40:11+0000	"se permanecer essa guerra, o brasil vai ficar mais 4 anos vivendo uma situacao de completa instabilidade  #vote18 #votemarina18"	4647	25	1193
126351747376464_2171793766165575	2018-10-05T00:46:56+0000	"marina ja esta nos estudios da globo. forca, guerreira  #votemarina18"	5994	23	569
126351747376464_2462306700454042	2018-10-04T21:53:00+0000	"o ator eriberto leao tambem apoia marina presidente. #vote18 #votemarina18"	1440	6	301
126351747376464_1760155314114166	2018-10-04T21:20:19+0000	"pt e bolsonaro sao cabos eleitorais um do outro. nos temos que combater esse autoritarismo. vote 18 - marina silva presidente. #vote18 #votemarina18"	1532	10	623
126351747376464_2171210212890597	2018-10-04T16:40:00+0000	"nos podemos eleger #elasim"	4745	7	949
126351747376464_2171215766223375	2018-10-04T16:10:00+0000	"daqui a tres dias vamos votar. eu convoco todos os que sabem que o odio nao constroi o futuro. todos pela uniao do brasil #vote18 #votemarina18"	1520	5	767
126351747376464_2171034659574819	2018-10-04T14:14:12+0000	"nao vote por medo, vote nas melhores propostas para tirar o brasil da crise. acesse e compartilhe - http://bit.ly/programamarina #vote18 #votemarina18"	11122	33	2913
126351747376464_2170153762996242	2018-10-03T21:16:40+0000	"o cantor leonardo goncalves vota marina presidente  #vote18  via sou cristao voto marina"	4488	128	1411
126351747376464_2169895899688695	2018-10-03T21:00:00+0000	"amanha e dia do ultimo debate presidencial, na rede globo. preste atencao na marina! #elasim #votemarina18"	1878	7	418
126351747376464_2170017786343173	2018-10-03T18:46:26+0000	"nao podemos ir as urnas repetir mais do mesmo com a cruz da corrupcao, nem arriscar o futuro dos nossos filhos com a espada da violencia que propoe a campanha do bolsonaro. podemos virar esse jogo! #vote18 #votemarina18  fotos: leo cabral"	1437	2	185
126351747376464_2169867906358161	2018-10-03T17:08:01+0000	"o presidente do flamengo vota marina. eduardo bandeira de mello 1818 e candidato a deputado federal no rj. #vote18 #votemarina18"	12476	486	919
126351747376464_227928361411486	2018-10-03T14:04:47+0000	"#vote18 - marina silva presidente e eduardo jorge | caminhada na saara | rio de janeiro  - rj #elasim"	1475	46	289
126351747376464_2168750063136612	2018-10-03T01:30:00+0000	"nao podemos ficar entre a espada da violencia do bolsonaro e a cruz da corrupcao do pt. podemos virar esse jogo! #votemarina18"	2192	6	375
126351747376464_2168711776473774	2018-10-02T21:47:13+0000	"eduardo jorge e medico, um dos criadores do sus e da lei dos genericos. juntos, nos vamos transformar a saude do brasil #vote18 #votemarina18"	26081	32	2321
126351747376464_337472460134081	2018-10-02T18:48:57+0000	"#vote18 - marina silva presidente e eduardo jorge | caminhada no calcadao de campo grande - rj #elasim"	1566	34	467
126351747376464_557972791322933	2018-10-02T14:12:00+0000	"marina silva tem etica e competencia para governar o brasil. #elasim pode unir o pais. vote 18!"	6362	210	1359
126351747376464_2167497276595224	2018-10-01T23:33:49+0000	"ha quatro anos eu digo que a eleicao de 2014 foi fraudada com dinheiro de corrupcao. a delacao de palocci detalha como e por quanto. o partido responsavel por essa tragedia etica, politica e institucional agora esta fazendo de tudo para voltar ao poder, sem nenhuma autocritica."	6116	660	5223
126351747376464_2167453639932921	2018-10-01T22:44:34+0000	""	2102	5	675
126351747376464_2167158166629135	2018-10-01T21:10:00+0000	"etica e competencia para governar o brasil #vote18 #votemarina18"	69682	855	7774
126351747376464_2167278469950438	2018-10-01T19:23:18+0000	"a hora da virada e agora. vote 18 - marina silva presidente #votemarina18"	1146	4	167
126351747376464_2167277753283843	2018-10-01T19:22:17+0000	"falta menos de uma semana para as eleicoes e mais do que nunca precisamos do seu apoio para conquistar os votos necessarios para levarmos marina silva e eduardo jorge para o segundo turno.  em 2014, um quarto dos eleitores decidiram seus votos na ultima semana. viradas de ultima hora nao sao apenas possiveis, mas sao mais comuns do que se imagina!  hoje, uma em cada tres pessoas ainda diz que pode mudar o voto. vamos lutar ate o fim. para isso, contamos com o seu apoio!  acesse o site, faca sua doacao e compartilhe a pagina!"	438	3	50
126351747376464_2156881944579004	2018-10-01T18:56:35+0000	"ouca o batidao da virada - vota 18, vota 18, e marina presidente #votemarina18"	4290	214	1320
126351747376464_2171714029765046	2018-10-01T18:33:16+0000	"#vote18 - marina silva presidente | coletiva joao pessoa-pb"	817	45	176
126351747376464_1774934012615962	2018-10-01T17:43:55+0000	"#vote18 - marina silva presidente / caminhada no parque da lagoa - joao pessoa-pb"	1519	66	297
126351747376464_698374440561382	2018-10-01T14:41:01+0000	"o bolsonaro fala muito grosso, mas tem momentos que ele amarela. ele esta com medo da derrota que o povo brasileiro o dara #debaterecord #votemarina18"	3175	151	1450
126351747376464_484909358676032	2018-10-01T03:25:06+0000	"#vote18 - marina silva presidente | coletiva pos debate record #elasim"	2382	192	606
126351747376464_2166249320053353	2018-10-01T01:56:37+0000	"no brasil temos que enfrentar dois projetos autoritarios, dos que tem saudosismo da ditadura e daqueles que fraudaram as eleicoes de 2014.  o pt acabou criando jair bolsonaro e um e cabo eleitoral do outro #debaterecord #votemarina18"	5093	115	1614
126351747376464_2166232016721750	2018-10-01T01:46:46+0000	"o bolsonaro fala grosso, mas tem momentos que ele amarela  #debaterecord #votemarina18"	6261	208	1356
126351747376464_2166180913393527	2018-10-01T01:08:22+0000	"comecou o debate da tv record  #votemarina18 #elasim"	3349	74	409
126351747376464_2166174170060868	2018-10-01T01:01:15+0000	"acompanhe ao vivo do debate da tv record #votemarina18 #elasim"	1151	59	175
126351747376464_959776474208903	2018-10-01T00:39:04+0000	"#vote18 - marina silva presidente | debate record"	1671	52	358
126351747376464_237797123561354	2018-09-30T21:22:01+0000	"o debate na record tv e mais uma oportunidade para a populacao avaliar a melhor proposta e nao aceitar ficar entre a cruz e a espada. e daqui a pouco, as 22 horas. #votemarina18 #ovotonarecord"	926	9	300
126351747376464_2165842300094055	2018-09-30T20:41:00+0000	"somos de luta e de paz #votemarina18 #elasim"	2133	4	427
126351747376464_2165447050133580	2018-09-30T15:05:37+0000	"a sete dias para a eleicao, voce tera mais uma oportunidade de ouvir as propostas da marina no debate da tv record, hoje, as 22h. acompanhem  #votemarina18"	1678	5	466
126351747376464_247273562602418	2018-09-30T14:54:56+0000	"#votemarina18 - marina silva presidente e eduardo jorge vice | caminhada na av.paulista - sp"	1771	37	466
126351747376464_304151256840796	2018-09-30T13:57:49+0000	"a atriz maria fernanda candido revela o seu voto pra presidente. ela vai de 18 #votemarina18"	4110	7	1327
126351747376464_2164358723575746	2018-09-29T21:50:35+0000	"contra todas as formas de autoritarismo que tentam calar a nossa voz."	2245	7	386
126351747376464_2164222263589392	2018-09-29T19:25:56+0000	""	1447	1	242
126351747376464_177661759741312	2018-09-29T19:12:17+0000	""	567	13	71
126351747376464_236216350576912	2018-09-29T19:03:13+0000	"#vote18 - marina silva presidente | fala ao vivo na manifestacao  no largo da batata"	1313	13	225
126351747376464_684521725263996	2018-09-29T13:40:40+0000	"hoje vamos protestar nas ruas do brasil contra todas as formas de autoritarismo que tentam calar a nossa voz e todas as formas de corrupcao que enfraquecem nossa democracia"	2278	15	708
126351747376464_2163109757033976	2018-09-29T01:10:00+0000	"numa democracia, quem participa do processo eleitoral aceita os seus resultados. declaracoes como a de bolsonaro ao datena sao tipicas de quem esta sentindo o cheiro da derrota"	9401	67	1669
126351747376464_1826144080768386	2018-09-28T23:11:00+0000	"hoje recebemos o apoio de arthur virgilio neto, prefeito de manaus. \"eu vou votar na melhor candidata, uma pessoa digna, limpa e que tem uma boa orientacao economica. tem tempo pra ganhar e nos vamos ganhar\" #elasim #votemarina18"	1235	4	463
126351747376464_303286013804475	2018-09-28T22:15:40+0000	"#marinasilva18 | manaus - am | visita a associacao das donas de casa do amazonas - adcea #elasim #vote18"	1035	16	330
126351747376464_1931748723800204	2018-09-28T20:15:37+0000	"#votemarina18 | coletiva manaus - am #elasim"	1486	9	335
126351747376464_344506509441600	2018-09-28T17:08:29+0000	"assista e compartilhe o depoimento emocionante de moara e shalon, filhas da marina silva #elasim #votemarina18"	26879	46	13384
126351747376464_2162484177096534	2018-09-28T13:07:29+0000	""	1165	1	177
126351747376464_2161727293838889	2018-09-28T01:00:01+0000	"hoje eu e eduardo jorge estivemos no piaui para o lancamento do programa renda jovem estudante, que criara poupancas para apoiar jovens de baixa renda a concluirem os estudos. saiba mais: http://bit.ly/rendajovem"	1128	1	152
126351747376464_177183756508875	2018-09-27T23:30:00+0000	"e encorajador saber que uma mulher negra e de origem pobre pode chegar a presidencia #elasim #votemarina18"	1170	0	479
126351747376464_679174885788733	2018-09-27T21:05:09+0000	"marina e eduardo jorge no comicio do bairro orgulho do piaui, em teresina #votemarina18"	1277	42	323
126351747376464_375057423032031	2018-09-27T19:47:01+0000	"hoje nos lancamos o programa renda jovem estudante, que criara poupancas para apoiar jovens de baixa renda a concluirem os estudos. esse incentivo chegara ate r$ 3700 ao fim do ensino medio e beneficiara 2,6 milhoes de jovens todos os anos #votemarina18"	6291	61	1016
126351747376464_256004591773495	2018-09-27T18:13:23+0000	"lancamento do programa renda jovem | teresina - pi"	973	13	446
126351747376464_347157849361555	2018-09-27T16:05:00+0000	"se a escola for boa para o filho do rico e o filho do pobre, a gente muda a realidade do brasil #elasim #votemarina18"	1598	1	726
126351747376464_2161268490551436	2018-09-27T15:18:48+0000	"na conexao pra teresina, um acai geladissimo pra chegar com energia no lancamento do programa renda jovem estudante #votemarina18"	3553	2	302
126351747376464_2161209400557345	2018-09-27T14:25:57+0000	"sonhar que a menina vai chegar #elasim #votemarina18"	3674	4	441
126351747376464_162692024639343	2018-09-27T01:50:00+0000	"tem gente boa em todos os partidos. o suplicy e do pt, mas nao se corrompeu e com certeza nao vai sabotar o meu governo #marinanodebatesbt #debatesbt"	2472	11	470
126351747376464_1081406605352681	2018-09-27T01:05:01+0000	"quando tem uma briga de familia ninguem chama o meirelles. chama uma mulher corajosa pra botar ordem na casa e unir todo mundo #marinanodebatesbt #debatesbt"	4593	4	2201
126351747376464_1741219089341271	2018-09-27T00:20:00+0000	"e muito engracado o haddad falar do temer e do impeachment, quando esses dias foi pedir a bencao para o renan calheiros #debatesbt #elasim"	8231	54	4980
126351747376464_731438520534416	2018-09-26T22:28:35+0000	"#vote18 - marina silva presidente | coletiva pos debate. #elasim"	2140	23	862
126351747376464_2160425547302397	2018-09-26T21:44:33+0000	"e muito engracado, haddad. #debatesbt #marinanodebatesbt"	5798	12	2396
126351747376464_2160382543973364	2018-09-26T20:57:07+0000	"assista ao debate de candidatos a presidencia do sbt, folha e uol. #votemarina18"	999	3	222
126351747376464_2160377927307159	2018-09-26T20:50:35+0000	" comecou o #debatesbt "	1557	0	262
126351747376464_2160289400649345	2018-09-26T19:06:49+0000	"acompanhe a sabatina com meu vice eduardo jorge no metropoles!"	316	1	41
126351747376464_267047810608677	2018-09-26T17:15:01+0000	"por uma educacao inclusiva e bilingue para surdos #votemarina18"	6920	27	2739
126351747376464_2159974430680842	2018-09-26T13:49:19+0000	"hoje tem marina silva no debate do sbt, folha de s.paulo e uol. acompanhem a partir das 17h45 #votemarina18 #elasim"	1004	0	288
126351747376464_1228615893947201	2018-09-26T12:52:07+0000	"voce pode mudar a historia do brasil com apenas r$18  doe para a nossa campanha e nos ajude a equilibrar a disputa. faca a sua doacao em doemarina.com.br/fb260918reais  r$18 por um pais justo e etico r$18 por um brasil prospero e sustentavel r$18 pelos direitos das mulheres r$18 por todos nos!"	939	43	135
126351747376464_495725107572413	2018-09-25T23:03:01+0000	"quando foi que o medo tomou conta e qualquer diferenca virou uma afronta? me conta? #votemarina18"	19186	62	8444
126351747376464_2159013550776930	2018-09-25T21:30:00+0000	"#marinapropoe    tecnologias digitais para eliminar filas e certidoes que atrapalham a vida dos brasileiros   emissao de documentos, certidoes e bilhetes de transporte publico pelo celular    transparencia total na gestao publica, com governo aberto, digital e fiscalizado pelo cidadao   todas as informacoes dos cidadaos serao incorporadas em uma plataforma unica   prontuario de saude eletronico, historico escolar e bolsa familia serao disponibilizados em um unico portal online   todo cidadao tera uma assinatura digital individual atrelada a sua identidade"	2200	4	862
126351747376464_1180129775476288	2018-09-25T20:14:26+0000	"converse com a marina e envie sua pergunta. #votemarina18: ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	898	23	285
126351747376464_2161714937236811	2018-09-25T20:10:26+0000	"os criadores do bolsa familia, plano real e sistema unico de saude estao com marina silva  #vote18 #votemarina18"	3792	200	978
126351747376464_2159005284111090	2018-09-25T19:10:27+0000	"mude a sua foto de perfil com o tema #marina18 - bit.ly/marina18"	2096	10	163
126351747376464_1132809546866909	2018-09-25T15:42:16+0000	"#marinasilva18 pos sabatina twitter.  #elasim"	989	14	305
126351747376464_2158680200810265	2018-09-25T15:30:01+0000	"compartilhe as 18 razoes para votar em #marina18"	42321	246	10614
126351747376464_2158557307489221	2018-09-25T12:35:32+0000	"daqui a pouco, as 11h, tem marina na sede do twitter. envie sua pergunta usando o #pergunteamarina"	539	3	54
126351747376464_2157936884217930	2018-09-24T23:47:01+0000	"da forca agreste de marta veio nosso hexa! parabens pelo sexto premio de melhor jogadora de futebol do mundo. comemoro a noticia aqui na sua alagoas natal. idola!"	2572	2	256
126351747376464_2157892454222373	2018-09-24T23:14:01+0000	"marina presidente com heloisa helena 1818 deputada federal. ate o final das eleicoes vamos virar esse jogo!"	1081	3	139
126351747376464_380201749184712	2018-09-24T23:04:04+0000	"nossa campanha esta sendo construida por milhares de pessoas que acreditam que podemos transformar o brasil pra melhor. se voce tambem acredita, faca sua contribuicao. a hora e agora! http://doemarina.com.br/fb2409videodoadores"	528	1	82
126351747376464_330962164305239	2018-09-24T22:15:51+0000	"perdeu a sabatina de marina no estadao/faap em agosto? assista agora! #votemarina18"	1050	16	403
126351747376464_471934859879110	2018-09-24T20:01:08+0000	"#marinasilva18 presidente e heloisa helena deputada federal 1818 | maceio -  al"	1255	25	335
126351747376464_251781902208216	2018-09-24T17:11:01+0000	"eu vou manter o bolsa familia. nao e assistencialismo, e uma necessidade para as familias que nao tem nem o que comer #votemarina18 #elasim"	12851	96	1767
126351747376464_2157451880933097	2018-09-24T15:21:56+0000	"a justica federal atendeu nosso pedido e concedeu liminar que quebra patente de remedio contra hepatite c. essa e uma importante vitoria em favor da saude publica e de milhoes de pacientes que estao na fila a espera de um tratamento carissimo, cujo generico agora sera produzido como ocorreu com os remedios para a aids #votemarina18"	26963	22	7534
126351747376464_2156660674345551	2018-09-24T01:12:00+0000	"resista como uma araucaria #votemarina18 #elasim"	1865	2	227
126351747376464_483720402146272	2018-09-23T17:11:00+0000	"sua conta de luz vai ficar mais barata. sabe como? eu te explico! #votemarina18 #elasim"	9648	65	2726
126351747376464_1807200109376305	2018-09-23T15:15:01+0000	"ja ouviu o funk do quero? #elasim"	1609	6	794
126351747376464_1903349469974959	2018-09-23T14:29:26+0000	"marina silva presidente #18 e eduardo jorge em curitiba.  #elasim"	1792	56	403
126351747376464_2155373677807584	2018-09-23T01:32:12+0000	"nos queremos juntar duas coisas: um novo modelo de desenvolvimento, com energias limpas, e uma nova economia. hoje foi dia de ouvir e falar com os gauchos. #elasim #votemarina18"	1145	10	103
126351747376464_690980484593570	2018-09-22T21:46:51+0000	"se voce acha que meio ambiente e agronegocio sao incompativeis, reassista a minha sabatina na confederacao nacional da agricultura, realizada no dia 29 de agosto"	1437	49	760
126351747376464_2155100264501592	2018-09-22T21:36:30+0000	"entramos com uma acao no tse para que a campanha do bolsonaro seja investigada pelo ataque cibernetico contra o grupo #mulherescontraobolsonaro. os atos sao graves por violarem os direitos constitucionais de liberdade de pensamento e expressao."	67168	639	9372
126351747376464_245267486181827	2018-09-22T18:01:00+0000	"marina silva presidente #18 | porto alegre - rs | caminhada da paz no bairro jardim leopoldina  #elasim"	1305	28	368
126351747376464_686820538346201	2018-09-22T17:12:00+0000	"a minha forca nao e fisica, nao e da bravata, nem do dinheiro. #marinasilvanopanico #elasim"	5578	9	3315
126351747376464_1091673044332982	2018-09-22T16:06:00+0000	"no nosso governo, o brasil vai ser mesmo uma patria mae gentil. #elasim #votemarina18"	1263	3	528
126351747376464_2154056781272607	2018-09-22T01:30:21+0000	"daqui a pouco, as 00h30, tem marina no jornal da globo. #marinanojg"	1920	4	237
126351747376464_682857778752354	2018-09-21T23:15:00+0000	"sextou - www.doemarina.com.br"	850	1	183
126351747376464_2153895417955410	2018-09-21T22:55:27+0000	"nao e a gente que tem uma causa, e a causa que tem a gente #diadaarvore"	7311	8	963
126351747376464_2153771131301172	2018-09-21T22:00:00+0000	"espero todos voces ligados no jornal da globo, as 00h30. #marinanojg"	4208	25	299
126351747376464_348457635722236	2018-09-21T21:25:00+0000	"se eu tivesse desistido nas primeiras dificuldades que tive na vida, eu nem estaria aqui hoje. #votemarina18 #vote18"	26566	82	11320
126351747376464_2013436588700281	2018-09-21T21:18:31+0000	"perdeu a marina no panico no radio - jovem pan hoje mais cedo? assista agora!"	2893	154	1269
126351747376464_461667097687342	2018-09-21T20:21:34+0000	"em homenagem ao #diadaarvore, amanha (22) vamos realizar atividades de mobilizacao em todo o brasil. confira a programacao: http://bit.ly/planteoamor  #votemarina18"	1012	0	266
126351747376464_2153363874675231	2018-09-21T13:37:46+0000	"daqui a pouco, as 12h30, marina estara ao vivo no programa panico, da radio jovem pan. acompanhem e envie suas mensagens. #marinanopanico"	619	2	68
126351747376464_2152396004772018	2018-09-21T01:26:00+0000	"o estudante davi kumruian, de 19 anos, dara o seu primeiro voto em marina. \"escolhi minha candidata por nao ser extremista. e importante dialogar e ter propostas racionais, e marina tem uma equipe estruturada para isso.\" #brasilcommarina"	26978	59	1197
126351747376464_1924413914283293	2018-09-20T20:11:24+0000	"converse com o eduardo jorge e envie sua pergunta. #votemarina18: ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	858	34	313
126351747376464_755054698175362	2018-09-20T19:09:30+0000	"quem foi que inventou essa mentira?"	26543	151	11402
126351747376464_711173309232006	2018-09-20T16:09:00+0000	"marina e professora e eduardo jorge e medico. eles tem um plano para melhorar a saude e educacao. #brasilcommarina #votemarina18"	4998	7	2512
126351747376464_2152191594792459	2018-09-20T13:46:45+0000	"hoje e dia de debate na tv aparecida, as 21h30. acompanhem! #marina18"	815	0	178
126351747376464_2151562198188732	2018-09-20T00:09:39+0000	"faltam 18 dias para voce decidir se quer ver o brasil vencer o odio e o extremismo ou se o pais sera entregue a radicalizacao e desuniao. o momento e grave e exige responsabilidade. marina esta pronta para unir o brasil e nao vai deixar ninguem para tras! #marina18"	2673	9	689
126351747376464_1969443243078807	2018-09-19T17:29:11+0000	"marina silva presidente #18 | coletiva veja paginas amarelas ao vivo"	1102	46	344
126351747376464_884827008385153	2018-09-18T20:11:02+0000	"converse com marina e envie sua pergunta. #votemarina18: ajude a levar essa mensagem para mais brasileiros. compartilhe agora."	1501	51	510
126351747376464_2151669651750348	2018-09-18T18:05:12+0000	"ela sim e gente como a gente. #diademarina"	13355	86	10739
126351747376464_2149886881689597	2018-09-18T16:27:15+0000	"dia 18 e dia de... doar r$18 para a nossa campanha e ajudar a equilibrar a disputa eleitoral!  doemarina.com.br/fb1809dia18  ja somos quase 3 mil pessoas apoiando! faca a sua parte. doe agora. e rapido, facil e seguro!"	753	9	103
126351747376464_537518200020686	2018-09-18T16:03:00+0000	"a gente pode discordar em muitas coisas, mas numa coisa todos nos concordamos. #diademarina"	1999	2	695
126351747376464_2149795285032090	2018-09-18T14:57:25+0000	"vo e mae sao tudo de bom  #diademarina"	2193	3	204
126351747376464_2149695435042075	2018-09-18T13:19:01+0000	"meu numero ser o 18 em 2018 e um alinhamento perfeito. um otimo dia 18 para todos. #diademarina18"	3345	6	942
126351747376464_2149015271776758	2018-09-17T22:35:00+0000	"e uma afronta chamar de desajustados os filhos de 11,6 milhoes de mulheres que chefiam lares. elas enfrentam sozinhas todas as dificuldades para dar um futuro a filhos e netos. e da valentia dessas maes e avos que nasce o milagre da sobrevivencia de milhoes de pessoas."	7934	1268	3697
126351747376464_282393132370681	2018-09-17T22:00:00+0000	"os criadores do sus, dos genericos, do bolsa familia e do plano real estao com marina silva. #vote18 #votemarina18"	3489	20	1471
126351747376464_237341220292609	2018-09-17T19:02:18+0000	"marina silva presidente , governador dr. emerson e senador delegado alessandro #18 | aracaju  - sergipe"	1325	71	318
126351747376464_2141461622595404	2018-09-17T16:11:00+0000	"a invasao na pagina do grupo \"mulheres contra bolsonaro\" e inaceitavel. e preciso investigar e punir os que cometeram esse crime!"	4418	41	1542
126351747376464_2148581185153500	2018-09-17T14:49:10+0000	"ja somos o 2o assunto mais comentado do brasil no twitter. corre la e tuite #votomarinapq"	2380	6	323
126351747376464_464970310689723	2018-09-16T18:22:01+0000	"e melhor investir em educacao hoje, do que em presidios daqui a 20 anos. #marina18"	3067	5	1478
126351747376464_2147513138593638	2018-09-16T17:21:28+0000	"o ciberataque contra o grupo #mulherescontraobolsonaro e uma demonstracao de como ditaduras operam. qualquer ato autoritario e inaceitavel, venha de onde vier, seja contra quem for. toda minha solidariedade ao grupo. que essa covardia seja investigada e punida."	8793	134	1782
126351747376464_333612877203071	2018-09-16T17:18:20+0000	"marina silva em sao paulo | #marina18 #elasim"	1593	32	279
126351747376464_2147435165268102	2018-09-16T16:16:38+0000	"esse salgado ai e de que? #marina18"	6126	34	8749
126351747376464_2147201061958179	2018-09-16T12:52:21+0000	"acompanhe a nossa agenda em sao paulo. #marina18"	534	2	35
126351747376464_2111938805503411	2018-09-16T00:10:00+0000	"o candidato do pt tera que responder pelos graves erros do governo dilma-temer. eles nao podem esconder a historia! #marina18"	1615	13	314
126351747376464_2146443492033936	2018-09-15T23:08:43+0000	"a nossa candidatura e a melhor alternativa para unir o brasil e acabar com a polarizacao. vamos continuar na batalha! #marina18 #elasim"	1636	7	237
126351747376464_2125286194459356	2018-09-15T21:10:00+0000	"e isso ai, galera. estamos disputando palmo a palmo com eles. vamos continuar na batalha! #elasim #marina18"	4418	18	1181
126351747376464_1963250150436575	2018-09-15T17:16:26+0000	"marina silva #18 caminhada no jardim carapina | serra - es #elasim"	2228	101	733
126351747376464_294623524653101	2018-09-15T16:58:56+0000	"\"marina, agora ouve. nao pense que meu voto e cheque em branco.\" #elasim "	4070	19	1929
